Symbol	hgnc_id
TBC1D19	HGNC:25624
RNF121	HGNC:21070
TMEM144	HGNC:25633
C5orf22	HGNC:25639
LINC01949	HGNC:25650
LSG1	HGNC:25652
ABHD10	HGNC:25656
CHDH	HGNC:24288
GPRC5D	HGNC:13310
SVOP	HGNC:25417
ELMOD1	HGNC:25334
ZNF821	HGNC:28043
KIF27	HGNC:18632
DDX60	HGNC:25942
ANKRD10	HGNC:20265
MTMR8	HGNC:16825
TTC27	HGNC:25986
PNRC2	HGNC:23158
BTBD2	HGNC:15504
RAB20	HGNC:18260
TMEM127	HGNC:26038
RNF126	HGNC:21151
ZNF416	HGNC:20645
IWS1	HGNC:25467
NECAP2	HGNC:25528
ZNF334	HGNC:15806
TSR1	HGNC:25542
IQCC	HGNC:25545
CEP72	HGNC:25547
C1orf112	HGNC:25565
CCAR1	HGNC:24236
RCOR3	HGNC:25594
TTC17	HGNC:25596
ZNF701	HGNC:25597
PRR11	HGNC:25619
TDP1	HGNC:18884
MCTP2	HGNC:25636
LRP2BP	HGNC:25434
BIN3	HGNC:1054
CTTNBP2NL	HGNC:25330
MYO5C	HGNC:7604
KLHL9	HGNC:18732
NXF5	HGNC:8075
NXF4	HGNC:8074
NXF3	HGNC:8073
BARX1	HGNC:955
TEX13A	HGNC:11735
TEX12	HGNC:11734
MTCO1P1	HGNC:7420
DNAH7	HGNC:18661
C8orf44	HGNC:25646
MMP26	HGNC:14249
C11orf16	HGNC:1169
BARHL1	HGNC:953
FMN2	HGNC:14074
FSTL5	HGNC:21386
MDM1	HGNC:29917
C15orf39	HGNC:24497
THAP10	HGNC:23193
C2orf83	HGNC:25344
LHX9	HGNC:14222
SHD	HGNC:30633
STOX2	HGNC:25450
ADAMTS9	HGNC:13202
UNGP1	HGNC:18579
UNGP2	HGNC:18580
PLSCR2	HGNC:16494
PLSCR3	HGNC:16495
CHRNA10	HGNC:13800
DDX24	HGNC:13266
PCNP	HGNC:30023
RGL3	HGNC:30282
RNPEPL1	HGNC:10079
ADCK1	HGNC:19038
SMURF1	HGNC:16807
PHTF2	HGNC:13411
PELI2	HGNC:8828
PELI1	HGNC:8827
ASPHD2	HGNC:30437
ANKRD50	HGNC:29223
SLC45A4	HGNC:29196
SENP7	HGNC:30402
ZNF304	HGNC:13505
TTYH1	HGNC:13476
CLK4	HGNC:13659
RAB22A	HGNC:9764
ABHD6	HGNC:21398
NDRG3	HGNC:14462
KIAA1143	HGNC:29198
TMCC3	HGNC:29199
LRRC47	HGNC:29207
ZNF490	HGNC:23705
PLEKHH1	HGNC:17733
USP31	HGNC:20060
KIAA1210	HGNC:29218
RNF150	HGNC:23138
ODF2L	HGNC:29225
MTA3	HGNC:23784
GPR158	HGNC:23689
KCTD16	HGNC:29244
CGN	HGNC:17429
TBC1D14	HGNC:29246
KIAA1328	HGNC:29248
SORCS2	HGNC:16698
ZNF624	HGNC:29254
NLGN2	HGNC:14290
USP35	HGNC:20061
KLHL8	HGNC:18644
KLHL14	HGNC:29266
SYT13	HGNC:14962
BEGAIN	HGNC:24163
DIP2B	HGNC:29284
RANBP10	HGNC:29285
ERV3-2	HGNC:22218
STIM2	HGNC:19205
ARHGAP23	HGNC:29293
COL20A1	HGNC:14670
ZSWIM5	HGNC:29299
USP28	HGNC:12625
KIAA1522	HGNC:29301
HCN3	HGNC:19183
FBRSL1	HGNC:29308
CACHD1	HGNC:29314
VAT1L	HGNC:29315
TNRC6C	HGNC:29318
KIAA1586	HGNC:21360
ZNF317	HGNC:13507
USP37	HGNC:20063
DDX55	HGNC:20085
KIAA1614	HGNC:29327
ZNF529	HGNC:29328
SFMBT2	HGNC:20256
SEMA4G	HGNC:10735
RAP2C	HGNC:21165
NGB	HGNC:14077
PRM3	HGNC:13732
CACNG8	HGNC:13628
CACNG7	HGNC:13626
CACNG6	HGNC:13625
TGIF2	HGNC:15764
CCDC81	HGNC:26281
MANBAL	HGNC:15799
CHP2	HGNC:24927
LINC01749	HGNC:52537
DMRTC2	HGNC:13911
DMRTC1	HGNC:13910
DMRTB1	HGNC:13913
DMRTA2	HGNC:13908
CLSPN	HGNC:19715
FIGNL1	HGNC:13286
SNX16	HGNC:14980
GFRA4	HGNC:13821
PARVG	HGNC:14654
FN3K	HGNC:24822
PDF	HGNC:30012
KIF9	HGNC:16666
LHX5	HGNC:14216
HERPUD2	HGNC:21915
RAB17	HGNC:16523
TMEM168	HGNC:25826
SUSD1	HGNC:25413
TTC31	HGNC:25759
TEKT3	HGNC:14293
RPS20P2	HGNC:14195
SMURF2	HGNC:16809
CCDC14	HGNC:25766
ENGASE	HGNC:24622
C11orf1	HGNC:1163
MTHFSD	HGNC:25778
CYP3A43	HGNC:17450
KLC2	HGNC:20716
ISL2	HGNC:18524
USP46	HGNC:20075
PAPOLG	HGNC:14982
RANBP17	HGNC:14428
LRRC19	HGNC:23379
CCDC71	HGNC:25760
RASAL3	HGNC:26129
NT5DC2	HGNC:25717
CENPH	HGNC:17268
SLC26A6	HGNC:14472
SLC26A10	HGNC:14470
JMJD4	HGNC:25724
KRI1	HGNC:25769
RSRC2	HGNC:30559
PRAMEF1	HGNC:28840
ZSWIM4	HGNC:25704
ZNF649	HGNC:25741
C8orf33	HGNC:26104
STK33	HGNC:14568
KCTD14	HGNC:23295
ZNF747	HGNC:28350
RASL11B	HGNC:23804
LYNX1	HGNC:29604
PCYOX1L	HGNC:28477
PRR14	HGNC:28458
SCNM1	HGNC:23136
DBNDD1	HGNC:28455
LINC01260	HGNC:49900
C7orf25	HGNC:21703
TMEM106C	HGNC:28775
KCTD15	HGNC:23297
TMEM223	HGNC:28464
FASTKD3	HGNC:28758
TMEM109	HGNC:28771
C1orf50	HGNC:28795
CCDC86	HGNC:28359
CHAC1	HGNC:28680
LINC00626	HGNC:44257
RNF26	HGNC:14646
CCDC28B	HGNC:28163
LINC01711	HGNC:28663
LENG1	HGNC:15502
RBM42	HGNC:28117
CRELD2	HGNC:28150
ZNF576	HGNC:28357
ZNF557	HGNC:28632
OR52X1P	HGNC:14790
OR7E94P	HGNC:14789
OR13A1	HGNC:14772
OR4C7P	HGNC:14768
OR52J1P	HGNC:14760
OR5H3P	HGNC:14753
OR1AA1P	HGNC:14750
OR4K6P	HGNC:14748
OR7E91P	HGNC:14747
OR8B9P	HGNC:14746
OR4K4P	HGNC:14744
OR6M3P	HGNC:14741
OR6E1P	HGNC:14739
OR5AH1P	HGNC:14714
OR51B3P	HGNC:14706
NOX5	HGNC:14874
GLB1L	HGNC:28129
ZBED2	HGNC:20710
LRRC2	HGNC:14676
OR5AL2P	HGNC:14850
OR5BD1P	HGNC:14843
OR10D5P	HGNC:14838
OR5BM1P	HGNC:14835
OR7E97P	HGNC:14834
OR8K2P	HGNC:14832
OR8I1P	HGNC:14828
OR7L1P	HGNC:14827
OR4F5	HGNC:14825
OR4G4P	HGNC:14822
OR5M7P	HGNC:14818
OR5M6P	HGNC:14814
OR10T1P	HGNC:14812
OR10G5P	HGNC:14811
OR5M4P	HGNC:14808
OR52S1P	HGNC:14805
OR51A5P	HGNC:14801
OR4C10P	HGNC:14800
OR4R1P	HGNC:14798
OR4C9P	HGNC:14796
OR51A3P	HGNC:14794
OR52E3P	HGNC:14793
OR4V1P	HGNC:14736
OR7E89P	HGNC:14730
OR6M2P	HGNC:14713
OR2AL1P	HGNC:14712
TTC13	HGNC:26204
ABHD8	HGNC:23759
SAP130	HGNC:29813
PGBD5	HGNC:19405
FAM118B	HGNC:26110
ACSS3	HGNC:24723
CCNJL	HGNC:25876
C1orf54	HGNC:26258
CCDC121	HGNC:25833
ARMC7	HGNC:26168
C22orf46	HGNC:26294
PANK3	HGNC:19365
HECTD3	HGNC:26117
KLF3-AS1	HGNC:25796
ZNF329	HGNC:14209
FASTKD1	HGNC:26150
OGFOD2	HGNC:25823
ZMAT4	HGNC:25844
VPS37B	HGNC:25754
ANKRD55	HGNC:25681
ZNF768	HGNC:26273
NSUN7	HGNC:25857
KCTD17	HGNC:25705
TBC1D17	HGNC:25699
TTLL7	HGNC:26242
ZBBX	HGNC:26245
ECHDC3	HGNC:23489
ZFAND1	HGNC:25858
ASB13	HGNC:19765
ZNF668	HGNC:25821
ISOC2	HGNC:26278
MCTP1	HGNC:26183
RERGL	HGNC:26213
CLMN	HGNC:19972
UGT2A3	HGNC:28528
VASH2	HGNC:25723
GSTCD	HGNC:25806
PTCD2	HGNC:25734
AGMAT	HGNC:18407
ZNF552	HGNC:26135
ARHGAP28	HGNC:25509
QSER1	HGNC:26154
GEMIN6	HGNC:20044
TMC5	HGNC:22999
ZBTB3	HGNC:22918
FAM124B	HGNC:26224
RNF122	HGNC:21147
SNX22	HGNC:16315
NEK11	HGNC:18593
TUBAL3	HGNC:23534
ZNF669	HGNC:25736
BAALC	HGNC:14333
DCAKD	HGNC:26238
PLBD1	HGNC:26215
RIN3	HGNC:18751
ZNF671	HGNC:26279
ZNF672	HGNC:26179
ZNF613	HGNC:25827
TMC7	HGNC:23000
MORN1	HGNC:25852
SETD6	HGNC:26116
MRM1	HGNC:26202
NANOG	HGNC:20857
SYNPO2L	HGNC:23532
SLC35E1	HGNC:20803
ZNF696	HGNC:25872
C10orf95	HGNC:25880
DENND2D	HGNC:26192
ZNF442	HGNC:20877
PLEKHH3	HGNC:26105
ELOVL7	HGNC:26292
ANKRD53	HGNC:25691
GRAPL-AS1	HGNC:26214
DOCK5	HGNC:23476
TMEM156	HGNC:26260
UBTD1	HGNC:25683
TMEM62	HGNC:26269
SEMA6D	HGNC:16770
ZNF556	HGNC:25669
FAM106A	HGNC:25682
GPR157	HGNC:23687
LRRTM4	HGNC:19411
CCDC15	HGNC:25798
BIN3-IT1	HGNC:25868
ZNF614	HGNC:24722
C3orf36	HGNC:26170
BAIAP2L2	HGNC:26203
LRRC8E	HGNC:26272
GOLGA2P10	HGNC:26229
PRR36	HGNC:26172
TMEM134	HGNC:26142
CCDC92	HGNC:29563
COQ10B	HGNC:25819
ELL3	HGNC:23113
SLC35F5	HGNC:23617
ZNF430	HGNC:20808
SCUBE1	HGNC:13441
LRRC27	HGNC:29346
AKNA	HGNC:24108
MTIF2P1	HGNC:14861
PBX4	HGNC:13403
ACAD10	HGNC:21597
TTYH3	HGNC:22222
THSD7B	HGNC:29348
PRR7	HGNC:28130
THAP7	HGNC:23190
STARD5	HGNC:18065
LIMD2	HGNC:28142
TMEM177	HGNC:28143
SH3BP5L	HGNC:29360
GRIP2	HGNC:23841
TUBB1	HGNC:16257
WNT5B	HGNC:16265
OR5AW1P	HGNC:15406
OR4W1P	HGNC:15405
OR7A18P	HGNC:15399
OR1AB1P	HGNC:15390
OR4Q1P	HGNC:15376
OR11K1P	HGNC:15371
OR11J2P	HGNC:15370
OR11J1P	HGNC:15369
OR11H3P	HGNC:15367
OR7K1P	HGNC:15366
OR7E111P	HGNC:15344
OR7E104P	HGNC:15343
OR7E101P	HGNC:15342
OR9R1P	HGNC:15340
OR9I2P	HGNC:15324
OR9G3P	HGNC:15321
OR8R1P	HGNC:15318
OR8Q1P	HGNC:15317
OR8K4P	HGNC:15314
OR7E128P	HGNC:15305
OR5M13P	HGNC:15293
OR5M12P	HGNC:15292
OR5G5P	HGNC:15289
OR5G4P	HGNC:15288
OR5F2P	HGNC:15286
OR5D17P	HGNC:15284
OR5D15P	HGNC:15282
OR5BR1P	HGNC:15279
OR5BP1P	HGNC:15277
OR5BL1P	HGNC:15275
OR5BE1P	HGNC:15273
OR5BC1P	HGNC:15272
OR5BB1P	HGNC:15271
OR5BA1P	HGNC:15270
OR5B19P	HGNC:15269
OR5B15P	HGNC:15265
OR5AP1P	HGNC:15257
OR5AN2P	HGNC:15256
OR5AM1P	HGNC:15254
OR56A7P	HGNC:15244
OR52V1P	HGNC:15238
OR52U1P	HGNC:15237
OR52T1P	HGNC:15236
OR52Q1P	HGNC:15234
OR52H2P	HGNC:15219
OR52E7P	HGNC:15216
OR52B5P	HGNC:15210
OR51K1P	HGNC:15202
OR4R3P	HGNC:15182
OR4R2P	HGNC:15181
OR4C14P	HGNC:15170
OR4A7P	HGNC:15164
OR4A3P	HGNC:15160
OR4A21P	HGNC:15158
OR4A19P	HGNC:15156
OR4A18P	HGNC:15155
OR4A14P	HGNC:15151
OR4A13P	HGNC:15150
OR4A12P	HGNC:15149
OR2AH1P	HGNC:15144
OR10Y1P	HGNC:15140
OR10V3P	HGNC:15138
OR10V2P	HGNC:15137
OR10Q2P	HGNC:15135
OR7M1P	HGNC:15128
OR6L2P	HGNC:15125
OR9N1P	HGNC:15096
OR2W4P	HGNC:15071
OR7E99P	HGNC:15059
OR6R1P	HGNC:15037
OR6K1P	HGNC:15028
OR2L9P	HGNC:15015
OR2L6P	HGNC:15012
OR2AS1P	HGNC:15004
OR2AQ1P	HGNC:15003
OR10AA1P	HGNC:14989
TDRD3	HGNC:20612
MAGED4B	HGNC:22880
FAM117A	HGNC:24179
GFOD2	HGNC:28159
LBH	HGNC:29532
TIGD6	HGNC:18332
RNF146	HGNC:21336
TMEM14B	HGNC:21384
ZNF205-AS1	HGNC:28586
ZNF611	HGNC:28766
RAB1B	HGNC:18370
PKP2P1	HGNC:13413
GSG1	HGNC:19716
CCDC70	HGNC:25303
PUS7L	HGNC:25276
GLT8D2	HGNC:24890
KATNAL2	HGNC:25387
RTBDN	HGNC:30310
THAP2	HGNC:20854
NUDT12	HGNC:18826
SOX7	HGNC:18196
BCL2L12	HGNC:13787
AMMECR1L	HGNC:28658
CCDC3	HGNC:23813
TEKT1	HGNC:15534
SH3BGRL2	HGNC:15567
TRPT1	HGNC:20316
NRIP2	HGNC:23078
YPEL3	HGNC:18327
INHBE	HGNC:24029
USP26	HGNC:13485
FRMD8P1	HGNC:24690
NCALD	HGNC:7655
KATNAL1	HGNC:28361
WDR54	HGNC:25770
TKTL2	HGNC:25313
C3orf20	HGNC:25320
KBTBD7	HGNC:25266
IGLVIVOR22-2	HGNC:15695
IGLVIVOR22-1	HGNC:15694
IGLVIV-66-1	HGNC:15692
ID2B	HGNC:30656
USP44	HGNC:20064
C4orf17	HGNC:25274
ZIC4	HGNC:20393
LRRIQ1	HGNC:25708
ATRIP	HGNC:33499
USP42	HGNC:20068
SYDE2	HGNC:25841
C19orf44	HGNC:26141
ZNF541	HGNC:25294
TMEM117	HGNC:25308
ZMYND12	HGNC:21192
C2orf16	HGNC:25275
MAF1	HGNC:24966
ATP13A4	HGNC:25422
SGIP1	HGNC:25412
FLYWCH1	HGNC:25404
HAGHL	HGNC:14177
C9orf64	HGNC:28144
NICN1	HGNC:18317
DDI2	HGNC:24578
NUDT22	HGNC:28189
PDCD2L	HGNC:28194
CCDC77	HGNC:28203
ACBD6	HGNC:23339
ZBED3	HGNC:20711
LZIC	HGNC:17497
DYDC2	HGNC:23468
TMEM101	HGNC:28653
ZNF528	HGNC:29384
FRMPD3	HGNC:29382
ABLIM2	HGNC:19195
ZNF333	HGNC:15624
ZNF512	HGNC:29380
EFCAB7	HGNC:29379
PHYHIPL	HGNC:29378
ZMAT1	HGNC:29377
NEURL4	HGNC:34410
MEGF11	HGNC:29635
FBN3	HGNC:18794
ZNF527	HGNC:29385
DCTN5	HGNC:24594
ZNF594	HGNC:29392
KRBA1	HGNC:22228
KIF2B	HGNC:29443
USP30	HGNC:20065
B3GNT9	HGNC:28714
ZNF577	HGNC:28673
DDX11L2	HGNC:37103
ZNF607	HGNC:28192
FOXD2-AS1	HGNC:44256
MFSD9	HGNC:28158
PLCD4	HGNC:9062
SFT2D3	HGNC:28767
LINC00525	HGNC:40290
LINC00839	HGNC:28269
LRCH3	HGNC:28637
CCDC142	HGNC:25889
TMEM25	HGNC:25890
ZNF514	HGNC:25894
RPUSD4	HGNC:25898
C1orf198	HGNC:25900
TMTC4	HGNC:25904
FAM136A	HGNC:25911
TMEM87B	HGNC:25913
FAM104A	HGNC:25918
ZNF566	HGNC:25919
SPRYD3	HGNC:25920
FIBCD1	HGNC:25922
LINC01101	HGNC:25923
RAB2B	HGNC:20246
C8orf76	HGNC:25924
CORO6	HGNC:21356
SERAC1	HGNC:21061
TIGD5	HGNC:18336
MPND	HGNC:25934
IGSF21	HGNC:28246
C1orf94	HGNC:28250
FRMD5	HGNC:28214
FAM222A-AS1	HGNC:28223
ARHGAP19	HGNC:23724
JMJD1C-AS1	HGNC:28222
FAM86B1	HGNC:28268
BFSP2-AS1	HGNC:28425
RERG	HGNC:15980
TMEM128	HGNC:28201
TMEM141	HGNC:28211
KIAA1671	HGNC:29345
SNORD14C	HGNC:30352
SNORD14D	HGNC:30353
SNORD14E	HGNC:30354
RGS8	HGNC:16810
EAF1	HGNC:20907
ZIC5	HGNC:20322
KIAA1755	HGNC:29372
TSPYL5	HGNC:29367
ZNF518B	HGNC:29365
SCIN	HGNC:21695
TSLP	HGNC:30743
PSKH2	HGNC:18997
GALP	HGNC:24840
YWHAZP5	HGNC:30564
UMODL1	HGNC:12560
WNT3A	HGNC:15983
KLHL6	HGNC:18653
KBTBD6	HGNC:25340
TMEM116	HGNC:25084
SYT8	HGNC:19264
LACRT	HGNC:16430
VWA5B2	HGNC:25144
KIAA2013	HGNC:28513
ZNF551	HGNC:25108
ZNF616	HGNC:28062
ZNF766	HGNC:28063
CCDC97	HGNC:28289
THAP3	HGNC:20855
ZNF468	HGNC:33105
FER1L5	HGNC:19044
SAMD1	HGNC:17958
IFT20	HGNC:30989
BMF	HGNC:24132
FAM95A	HGNC:28069
LRRC46	HGNC:25047
SHF	HGNC:25116
CCDC74A	HGNC:25197
ZNF625	HGNC:30571
ZNF700	HGNC:25292
ZNF439	HGNC:20873
COX19	HGNC:28074
PPP1R3E	HGNC:14943
CCDC126	HGNC:22398
TENM3-AS1	HGNC:28076
ZNF697	HGNC:32034
ZNF251	HGNC:13045
KIFC2	HGNC:29530
CCDC149	HGNC:25405
RAPGEF4-AS1	HGNC:28081
NUP210L	HGNC:29915
C12orf29	HGNC:25322
GUSBP11	HGNC:42325
DDX60L	HGNC:26429
LRP5L	HGNC:25323
ANKRD40	HGNC:28233
LIF-AS2	HGNC:28298
UAP1L1	HGNC:28082
ZNF502	HGNC:23718
BTF3L4	HGNC:30547
CCDC74B	HGNC:25267
RCCD1	HGNC:30457
RNF185	HGNC:26783
COL23A1	HGNC:22990
NEK2-DT	HGNC:28085
ZNF765	HGNC:25092
ZNF845	HGNC:25112
CHMP7	HGNC:28439
C11orf52	HGNC:30531
ARRDC4	HGNC:28087
LINC00923	HGNC:28088
ZNF300	HGNC:13091
OXNAD1	HGNC:25128
RIPPLY1	HGNC:25117
TMEM88	HGNC:32371
DAPL1	HGNC:21490
LINC01278	HGNC:28090
ATP6AP1L	HGNC:28091
CAPN13	HGNC:16663
NAF1	HGNC:25126
C1orf105	HGNC:29591
CRB3	HGNC:20237
RBM18	HGNC:28413
ASB16	HGNC:19768
ZNF764	HGNC:28200
TMEM169	HGNC:25130
ARRDC1	HGNC:28633
OTOP2	HGNC:19657
TUBBP1	HGNC:12414
UBE2Q2	HGNC:19248
CCDC102A	HGNC:28097
COQ10A	HGNC:26515
TMEM44	HGNC:25120
ZNF561	HGNC:28684
TXNP1	HGNC:49481
SP140L	HGNC:25105
MGAM2	HGNC:28101
ZNF670	HGNC:28167
CPA5	HGNC:15722
NDUFB3P1	HGNC:13673
NDUFB3P2	HGNC:13674
NDUFB3P4	HGNC:13676
NDUFB3P3	HGNC:13675
NDUFB3P5	HGNC:13677
LENG9	HGNC:16306
ORMDL1	HGNC:16036
ORMDL3	HGNC:16038
CGB8	HGNC:16453
ARHGAP12	HGNC:16348
CDRT2	HGNC:14381
CDRT3	HGNC:14382
CDRT5	HGNC:14384
CDRT8	HGNC:14387
CDRT10	HGNC:14390
CDRT11	HGNC:14391
CDRT12	HGNC:14392
CDRT13	HGNC:14393
PPP1R11P1	HGNC:16326
PPP1R11P2	HGNC:16327
PPP1R14BP4	HGNC:16331
PPP1R1AP1	HGNC:16316
PPP1R2P8	HGNC:16323
TUBA3E	HGNC:20765
RBM8B	HGNC:13426
GLB1L3	HGNC:25147
MISP3	HGNC:26963
TMEM106A	HGNC:28288
MFSD3	HGNC:25157
TUBA3FP	HGNC:24067
KLHDC7B	HGNC:25145
FAM83F	HGNC:25148
SLC35A4	HGNC:20753
SIGLEC11	HGNC:15622
FAM8A5P	HGNC:16376
FAM8A6P	HGNC:16377
CGB1	HGNC:16721
CGB2	HGNC:16722
MAL2	HGNC:13634
MBD6	HGNC:20445
CSMD3	HGNC:19291
TMEM132B	HGNC:29397
PSMG3-AS1	HGNC:22230
CCDC85A	HGNC:29400
RNF157	HGNC:29402
CSPG4P5	HGNC:29403
PNMA5	HGNC:18743
FHAD1	HGNC:29408
TSGA13	HGNC:12369
FLYWCH2	HGNC:25178
WDR31	HGNC:21421
SLC26A9	HGNC:14469
TNFRSF14-AS1	HGNC:26966
ZNF554	HGNC:26629
RAB42	HGNC:28702
PCMTD1	HGNC:30483
FCHO2	HGNC:25180
EVI5L	HGNC:30464
RASGRP4	HGNC:18958
C12orf56	HGNC:26967
RAB3C	HGNC:30269
CTHRC1	HGNC:18831
RNF166	HGNC:28856
OSR2	HGNC:15830
LRRC58	HGNC:26968
LYSMD3	HGNC:26969
DIRC1	HGNC:15760
ZNF526	HGNC:29415
FMO9P	HGNC:32210
ABHD15	HGNC:26971
TLCD1	HGNC:25177
ZNF837	HGNC:25164
LINC01257	HGNC:26972
TOP1MT	HGNC:29787
FRA18C	HGNC:16929
WDR17	HGNC:16661
DACH2	HGNC:16814
CATSPER2	HGNC:18810
FAM24A	HGNC:23470
ZNF488	HGNC:23535
COMTD1	HGNC:26309
ANKRD22	HGNC:28321
AGAP11	HGNC:29421
PNLIPRP3	HGNC:23492
OR52E2	HGNC:14769
OR51N1P	HGNC:14757
OR4C46	HGNC:31271
OR52P2P	HGNC:15233
UBTFL2	HGNC:35169
TMEM45B	HGNC:25194
CYP2R1	HGNC:20580
DBX1	HGNC:33185
CSNK1A1P2	HGNC:30445
HNRNPA1P60	HGNC:48790
CTBP2P6	HGNC:45198
CCDC38	HGNC:26843
FAM186A	HGNC:26980
TUBB8P5	HGNC:42186
KRT18P20	HGNC:33388
OR11M1P	HGNC:15333
ZNF641	HGNC:31834
SLC9A7P1	HGNC:32679
AEBP2	HGNC:24051
FOXN4	HGNC:21399
PEX12P1	HGNC:39678
PSMA6P4	HGNC:39609
PPIAP26	HGNC:39271
TOMM22P3	HGNC:38739
RIOK3P1	HGNC:39714
PPIAP24	HGNC:39269
RPL21P12	HGNC:19810
ANKRD9	HGNC:20096
PPIAP4	HGNC:19935
KRT18P6	HGNC:20280
CEND1P1	HGNC:43674
MRPL52	HGNC:16655
OR11H6	HGNC:15349
PPIAP5	HGNC:20027
KLHL33	HGNC:31952
C15orf40	HGNC:28443
LRRC28	HGNC:28355
PLA2G4E	HGNC:24791
C16orf46	HGNC:26525
C16orf78	HGNC:28479
ANKRD26P1	HGNC:32955
IQCK	HGNC:28556
EEF1A1P38	HGNC:37916
PAQR4	HGNC:26386
ANKS3	HGNC:29422
CYB5D1	HGNC:26516
OVCA2	HGNC:24203
MYL6P5	HGNC:51646
USP43	HGNC:20072
KRBA2	HGNC:26989
C17orf64	HGNC:26990
CCDC43	HGNC:26472
ANKRD13B	HGNC:26363
CYB5D2	HGNC:28471
TXNP4	HGNC:49484
GGT6	HGNC:26891
TBC1D16	HGNC:28356
KRT18P8	HGNC:31093
CLDND2	HGNC:28511
ZNF543	HGNC:25281
RAVER1	HGNC:30296
MBD3L2	HGNC:18532
ZNF813	HGNC:33257
EEF1DP1	HGNC:32474
TGIF1P1	HGNC:30730
ZNF441	HGNC:20875
ZNF491	HGNC:23706
ZNF440	HGNC:20874
CCDC159	HGNC:26996
ALDH16A1	HGNC:28114
NTN5	HGNC:25208
PPIAP58	HGNC:53682
ZNF573	HGNC:26420
AKR1B1P7	HGNC:33497
WTIP	HGNC:20964
ZNF792	HGNC:24751
CCDC105	HGNC:26866
RINL	HGNC:24795
SNX6P1	HGNC:41511
C19orf47	HGNC:26723
LINC00661	HGNC:27002
RPTN	HGNC:26809
TDRD10	HGNC:25316
SHE	HGNC:27004
LRRC38	HGNC:27005
AADACL3	HGNC:32037
PUSL1	HGNC:26914
KRT8P21	HGNC:33373
TGIF2P1	HGNC:33317
IFFO2	HGNC:27006
ATXN7L2	HGNC:28713
OR2T34	HGNC:31256
XRCC6P3	HGNC:45185
MYOM3	HGNC:26679
ZNF684	HGNC:28418
LRRC39	HGNC:28228
DCST2	HGNC:26562
OR2B11	HGNC:31249
ZNF648	HGNC:18190
C1orf216	HGNC:26800
KLHDC7A	HGNC:26791
VWA5B1	HGNC:26538
LINC00628	HGNC:27008
WDR64	HGNC:26570
C1orf131	HGNC:25332
LIX1L	HGNC:28715
HSD3BP4	HGNC:5222
PPIAP35	HGNC:53659
TMEM125	HGNC:28275
IQGAP3	HGNC:20669
NUTF2P4	HGNC:50453
C1orf162	HGNC:28344
OR6P1	HGNC:15036
OR6K4P	HGNC:15031
TATDN3	HGNC:27010
GAB4	HGNC:18325
C22orf39	HGNC:27012
SLC9A3P2	HGNC:19325
LIN28AP1	HGNC:38055
NMS	HGNC:32203
RALBP1P2	HGNC:54697
MITD1	HGNC:25207
AHCYP4	HGNC:44996
CRTC1P1	HGNC:54616
NEU4	HGNC:21328
C2orf73	HGNC:26861
BBS5	HGNC:970
ACMSD	HGNC:19288
OR9A4	HGNC:15095
HSPA8P6	HGNC:44921
TTC32	HGNC:32954
LYPD6	HGNC:28751
PSMB3P2	HGNC:30150
CPO	HGNC:21011
DNMT3AP1	HGNC:23164
C2orf50	HGNC:26324
TMEM182	HGNC:26391
CCDC148	HGNC:25191
RALBP1P1	HGNC:54696
PPIAP74	HGNC:53698
RAD23BP1	HGNC:44509
ZPLD1	HGNC:27022
MESTP4	HGNC:38554
FAM43A	HGNC:26888
TMEM42	HGNC:28444
NUDT16	HGNC:26442
COL6A6	HGNC:27023
IMPDH1P8	HGNC:33963
METTL6	HGNC:28343
RHBDF1P1	HGNC:44499
IL17RE	HGNC:18439
IQCF1	HGNC:28607
C3orf49	HGNC:25190
RPL32P3	HGNC:27024
OCIAD2	HGNC:28685
C4orf33	HGNC:27025
KRT18P21	HGNC:33389
PABPC4L	HGNC:31955
TUBB8P3	HGNC:42338
RBM48P1	HGNC:44054
ARL9	HGNC:23592
C4orf36	HGNC:28386
TRAM1L1	HGNC:28371
OTOP1	HGNC:19656
PMPCAP1	HGNC:51348
C5orf47	HGNC:27026
MRPS5P3	HGNC:29778
PRRC1	HGNC:28164
UGT3A1	HGNC:26625
CAPSL	HGNC:28375
RAB5CP2	HGNC:45106
C5orf58	HGNC:37272
ZNF474	HGNC:23245
CCDC127	HGNC:30520
MRPL11P2	HGNC:29694
OR2AI1P	HGNC:15063
UBE2QL1	HGNC:37269
C5orf49	HGNC:27028
AFAP1L1	HGNC:26714
TMEM174	HGNC:28187
STARD4	HGNC:18058
ZNF300P1	HGNC:27032
EIF3KP1	HGNC:44016
C5orf24	HGNC:26746
PPIAP29	HGNC:43021
C6orf141	HGNC:21351
HUS1B	HGNC:16485
OR9A2	HGNC:15093
TMEM139	HGNC:22058
ZNF786	HGNC:21806
SSU72P8	HGNC:43627
C7orf57	HGNC:22247
SVOPL	HGNC:27034
IMPDH1P3	HGNC:33958
C7orf31	HGNC:21722
PPM1AP1	HGNC:30175
ZNF572	HGNC:26758
MRPL9P1	HGNC:29726
GOT1L1	HGNC:28487
MRPS16P1	HGNC:29732
TMEM68	HGNC:26510
TMEM71	HGNC:26572
RNF183	HGNC:28721
PAEPP1	HGNC:49600
C9orf57	HGNC:27037
C9orf85	HGNC:28784
SLC25A6P2	HGNC:43850
ARID3C	HGNC:21209
